Año;CCAA;Sexo;Nivel Renta;Situación Laboral;Grandes Grupos;Casos;Casos por mil personas asignadas;Casos por mil personas atendidas;Personas con problemas de salud;Personas con problemas de salud por mil asignadas;Personas con problemas de salud por mil atendidas;
2011;09-Cataluña;Hombre;Sin Clasificar;Otras situaciones;35-64 años;198169;125,23;159,16;160786;101,60;129,13
2011;09-Cataluña;Hombre;Sin Clasificar;Otras situaciones;65 y más años;62877;112,53;118,49;55090;98,60;103,82
2011;09-Cataluña;Mujer;Sin Clasificar;Otras situaciones;00-14 años;9623;17,79;19,97;9201;17,01;19,09
2011;09-Cataluña;Mujer;Sin Clasificar;Otras situaciones;15-34 años;71881;92,37;108,85;61045;78,45;92,44
2011;09-Cataluña;Mujer;Sin Clasificar;Otras situaciones;35-64 años;231640;149,68;170,05;192470;124,37;141,29
2011;09-Cataluña;Mujer;Sin Clasificar;Otras situaciones;65 y más años;105527;139,67;147,18;90563;119,87;126,31
2011;12-Galicia;Hombre;Sin Clasificar;Otras situaciones;00-14 años;7806;47,92;53,19;6432;39,49;43,83
2011;12-Galicia;Hombre;Sin Clasificar;Otras situaciones;15-34 años;23820;84,40;118,24;20133;71,33;99,93
2011;12-Galicia;Hombre;Sin Clasificar;Otras situaciones;35-64 años;92145;161,18;208,10;74455;130,24;168,15
2011;12-Galicia;Hombre;Sin Clasificar;Otras situaciones;65 y más años;41428;155,92;165,68;33994;127,94;135,95
2011;12-Galicia;Mujer;Sin Clasificar;Otras situaciones;00-14 años;3786;24,72;27,44;3276;21,39;23,74
2011;12-Galicia;Mujer;Sin Clasificar;Otras situaciones;15-34 años;30344;111,14;135,54;25178;92,22;112,46
2011;12-Galicia;Mujer;Sin Clasificar;Otras situaciones;35-64 años;113874;194,41;226,07;92348;157,66;183,33
2011;12-Galicia;Mujer;Sin Clasificar;Otras situaciones;65 y más años;74250;203,34;213,72;61058;167,21;175,75
2011;16-País Vasco;Hombre;Sin Clasificar;Otras situaciones;00-14 años;24016;154,35;175,13;20089;129,11;146,49
2011;16-País Vasco;Hombre;Sin Clasificar;Otras situaciones;15-34 años;34595;158,35;211,97;27888;127,65;170,87
2011;16-País Vasco;Hombre;Sin Clasificar;Otras situaciones;35-64 años;141548;286,90;367,11;106322;215,50;275,75
2011;16-País Vasco;Hombre;Sin Clasificar;Otras situaciones;65 y más años;59387;308,47;376,36;45593;236,83;288,95
2011;16-País Vasco;Mujer;Sin Clasificar;Otras situaciones;00-14 años;13531;93,13;106,62;11896;81,88;93,74
2011;16-País Vasco;Mujer;Sin Clasificar;Otras situaciones;15-34 años;41354;197,33;253,70;33325;159,02;204,44
2011;16-País Vasco;Mujer;Sin Clasificar;Otras situaciones;35-64 años;196330;401,16;483,73;145624;297,55;358,80
2011;16-País Vasco;Mujer;Sin Clasificar;Otras situaciones;65 y más años;128103;493,27;568,81;94385;363,44;419,09
2012;02-Aragón;Hombre;?100.000 ? /año;Activos;35-64 años;;;;;;
2012;02-Aragón;Hombre;?100.000 ? /año;Desempleados;35-64 años;;;;;;
2012;02-Aragón;Hombre;?100.000 ? /año;No activos;00-14 años;;;;;;
2012;02-Aragón;Hombre;?100.000 ? /año;No activos;15-34 años;;;;;;
2012;02-Aragón;Hombre;?100.000 ? /año;No activos;35-64 años;;;;;;
2012;02-Aragón;Hombre;?100.000 ? /año;Pensionistas;35-64 años;;;;;;
2012;02-Aragón;Hombre;?100.000 ? /año;Pensionistas;65 y más años;;;;;;
2012;02-Aragón;Hombre;18.000-99.999 ? /año;Activos;15-34 años;3733;252,34;302,59;3107;210,02;251,84
2012;02-Aragón;Hombre;18.000-99.999 ? /año;Activos;35-64 años;31100;349,15;393,43;24097;270,53;304,84
2012;02-Aragón;Hombre;18.000-99.999 ? /año;Activos;65 y más años;;;;;;
2012;02-Aragón;Hombre;18.000-99.999 ? /año;Desempleados;15-34 años;572;313,78;343,78;490;268,92;294,64
2012;02-Aragón;Hombre;18.000-99.999 ? /año;Desempleados;35-64 años;4910;412,51;443,68;3693;310,27;333,72
2012;02-Aragón;Hombre;18.000-99.999 ? /año;No activos;00-14 años;5199;156,91;166,01;4531;136,74;144,66
2012;02-Aragón;Hombre;18.000-99.999 ? /año;No activos;15-34 años;3325;168,05;197,31;2834;143,22;168,15
2012;02-Aragón;Hombre;18.000-99.999 ? /año;No activos;35-64 años;546;172,93;514,53;445;140,92;419,29
2012;02-Aragón;Hombre;18.000-99.999 ? /año;No activos;65 y más años;;;;;;
2012;02-Aragón;Hombre;18.000-99.999 ? /año;Pensionistas;15-34 años;;;;;;
2012;02-Aragón;Hombre;18.000-99.999 ? /año;Pensionistas;35-64 años;6707;550,86;567,39;4718;387,49;399,12
2012;02-Aragón;Hombre;18.000-99.999 ? /año;Pensionistas;65 y más años;17368;510,91;518,54;12714;374,00;379,58
2012;02-Aragón;Hombre;18.000-99.999 ? /año;Otras situaciones;15-34 años;;;;;;
2012;02-Aragón;Hombre;18.000-99.999 ? /año;Otras situaciones;35-64 años;844;288,44;333,72;673;230,17;266,30
2012;02-Aragón;Hombre;18.000-99.999 ? /año;Otras situaciones;65 y más años;482;382,98;399,24;325;258,56;269,54
2012;02-Aragón;Hombre;<18.000 ? /año;Activos;15-34 años;15531;292,50;337,98;12385;233,26;269,53
2012;02-Aragón;Hombre;<18.000 ? /año;Activos;35-64 años;35969;394,04;441,65;26978;295,54;331,25
2012;02-Aragón;Hombre;<18.000 ? /año;Activos;65 y más años;655;556,97;606,72;454;386,26;420,77
2012;02-Aragón;Hombre;<18.000 ? /año;Desempleados;15-34 años;5028;381,13;430,93;3667;277,96;314,29
2012;02-Aragón;Hombre;<18.000 ? /año;Desempleados;35-64 años;15696;522,64;577,08;10873;362,04;399,75
2012;02-Aragón;Hombre;<18.000 ? /año;No activos;00-14 años;9796;174,44;183,40;8207;146,15;153,65
2012;02-Aragón;Hombre;<18.000 ? /año;No activos;15-34 años;4997;207,55;240,79;4082;169,58;196,73
2012;02-Aragón;Hombre;<18.000 ? /año;No activos;35-64 años;1430;357,12;475,83;1044;260,73;347,40
2012;02-Aragón;Hombre;<18.000 ? /año;No activos;65 y más años;;;;;;
2012;02-Aragón;Hombre;<18.000 ? /año;Pensionistas;15-34 años;817;508,09;541,36;547;340,08;362,35
2012;02-Aragón;Hombre;<18.000 ? /año;Pensionistas;35-64 años;15893;883,51;910,79;9819;545,83;562,69
2012;02-Aragón;Hombre;<18.000 ? /año;Pensionistas;65 y más años;41515;553,62;559,49;29461;392,88;397,05
2012;02-Aragón;Hombre;<18.000 ? /año;Otras situaciones;15-34 años;1816;333,11;413,35;1320;242,12;300,45
2012;02-Aragón;Hombre;<18.000 ? /año;Otras situaciones;35-64 años;4222;488,24;657,48;2647;306,13;412,25
2012;02-Aragón;Hombre;<18.000 ? /año;Otras situaciones;65 y más años;3535;729,24;896,48;2159;445,53;547,70
2012;02-Aragón;Hombre;Muy baja;Desempleados;15-34 años;1093;470,11;529,92;849;364,88;411,29
2012;02-Aragón;Hombre;Muy baja;Desempleados;35-64 años;4509;662,56;730,60;2778;408,18;450,10
2012;02-Aragón;Hombre;Muy baja;No activos;00-14 años;592;208,46;220,07;508;178,77;188,73
2012;02-Aragón;Hombre;Muy baja;No activos;15-34 años;271;222,66;253,97;240;196,79;224,46
2012;02-Aragón;Hombre;Muy baja;No activos;35-64 años;;;;;;
2012;02-Aragón;Hombre;Muy baja;No activos;65 y más años;;;;;;
2012;02-Aragón;Hombre;Muy baja;Pensionistas;15-34 años;;;;;;
2012;02-Aragón;Hombre;Muy baja;Pensionistas;35-64 años;1580;1520,07;1584,98;824;793,13;826,99
2012;02-Aragón;Hombre;Muy baja;Pensionistas;65 y más años;561;645,09;668,46;414;476,06;493,30
2012;02-Aragón;Hombre;Muy baja;Otras situaciones;15-34 años;;;;;;
2012;02-Aragón;Hombre;Muy baja;Otras situaciones;35-64 años;;;;;;
2012;02-Aragón;Hombre;Muy baja;Otras situaciones;65 y más años;;;;;;
2012;02-Aragón;Hombre;Sin Clasificar;Activos;35-64 años;;;;;;
2012;02-Aragón;Hombre;Sin Clasificar;Desempleados;35-64 años;;;;;;
2012;02-Aragón;Hombre;Sin Clasificar;No activos;15-34 años;;;;;;
2012;02-Aragón;Hombre;Sin Clasificar;No activos;35-64 años;;;;;;
2012;02-Aragón;Hombre;Sin Clasificar;No activos;65 y más años;;;;;;
2012;02-Aragón;Hombre;Sin Clasificar;Pensionistas;65 y más años;;;;;;
2012;02-Aragón;Hombre;Sin Clasificar;Otras situaciones;00-14 años;;;;;;
2012;02-Aragón;Hombre;Sin Clasificar;Otras situaciones;15-34 años;;;;;;
2012;02-Aragón;Hombre;Sin Clasificar;Otras situaciones;35-64 años;;;;;;
2012;02-Aragón;Hombre;Sin Clasificar;Otras situaciones;65 y más años;;;;;;
2012;02-Aragón;Mujer;?100.000 ? /año;Activos;15-34 años;;;;;;
2012;02-Aragón;Mujer;?100.000 ? /año;Activos;35-64 años;;;;;;
2012;02-Aragón;Mujer;?100.000 ? /año;Activos;65 y más años;;;;;;
2012;02-Aragón;Mujer;?100.000 ? /año;Desempleados;35-64 años;;;;;;
2012;02-Aragón;Mujer;?100.000 ? /año;No activos;00-14 años;;;;;;
2012;02-Aragón;Mujer;?100.000 ? /año;No activos;15-34 años;;;;;;
2012;02-Aragón;Mujer;?100.000 ? /año;No activos;35-64 años;309;472,46;543,27;250;382,26;439,56
2012;02-Aragón;Mujer;?100.000 ? /año;No activos;65 y más años;;;;;;
2012;02-Aragón;Mujer;?100.000 ? /año;Pensionistas;35-64 años;;;;;;
2012;02-Aragón;Mujer;?100.000 ? /año;Pensionistas;65 y más años;;;;;;
2012;02-Aragón;Mujer;18.000-99.999 ? /año;Activos;15-34 años;2653;256,15;286,21;2053;198,27;221,54
2012;02-Aragón;Mujer;18.000-99.999 ? /año;Activos;35-64 años;24285;482,35;522,78;17418;345,97;374,97
2012;02-Aragón;Mujer;18.000-99.999 ? /año;Activos;65 y más años;;;;;;
2012;02-Aragón;Mujer;18.000-99.999 ? /año;Desempleados;15-34 años;446;414,52;434,15;318;295,88;309,89
2012;02-Aragón;Mujer;18.000-99.999 ? /año;Desempleados;35-64 años;3012;611,51;632,82;2056;417,34;431,88
2012;02-Aragón;Mujer;18.000-99.999 ? /año;No activos;00-14 años;2963;93,27;99,27;2626;82,66;87,98
2012;02-Aragón;Mujer;18.000-99.999 ? /año;No activos;15-34 años;3433;183,23;201,37;2803;149,61;164,42
2012;02-Aragón;Mujer;18.000-99.999 ? /año;No activos;35-64 años;13458;528,41;591,01;9802;384,86;430,45
2012;02-Aragón;Mujer;18.000-99.999 ? /año;No activos;65 y más años;10029;731,15;741,19;6985;509,21;516,20
2012;02-Aragón;Mujer;18.000-99.999 ? /año;Pensionistas;15-34 años;;;;;;
2012;02-Aragón;Mujer;18.000-99.999 ? /año;Pensionistas;35-64 años;5447;929,17;957,86;3467;591,41;609,67
2012;02-Aragón;Mujer;18.000-99.999 ? /año;Pensionistas;65 y más años;10326;801,20;817,66;7173;556,60;568,03
2012;02-Aragón;Mujer;18.000-99.999 ? /año;Otras situaciones;15-34 años;;;;;;
2012;02-Aragón;Mujer;18.000-99.999 ? /año;Otras situaciones;35-64 años;1358;437,50;483,18;1032;332,60;367,32
2012;02-Aragón;Mujer;18.000-99.999 ? /año;Otras situaciones;65 y más años;637;578,38;604,70;446;405,44;423,90
2012;02-Aragón;Mujer;<18.000 ? /año;Activos;15-34 años;21522;393,52;415,71;16071;293,85;310,42
2012;02-Aragón;Mujer;<18.000 ? /año;Activos;35-64 años;59916;587,43;614,02;41466;406,54;424,94
2012;02-Aragón;Mujer;<18.000 ? /año;Activos;65 y más años;696;595,15;650,58;477;407,67;445,64
2012;02-Aragón;Mujer;<18.000 ? /año;Desempleados;15-34 años;5629;495,41;513,24;3892;342,50;354,82
2012;02-Aragón;Mujer;<18.000 ? /año;Desempleados;35-64 años;16431;698,91;725,68;10840;461,08;478,74
2012;02-Aragón;Mujer;<18.000 ? /año;No activos;00-14 años;5618;105,48;111,28;4996;93,81;98,97
2012;02-Aragón;Mujer;<18.000 ? /año;No activos;15-34 años;6642;232,40;253,98;5307;185,68;202,93
2012;02-Aragón;Mujer;<18.000 ? /año;No activos;35-64 años;12070;541,69;591,66;8621;386,88;422,57
2012;02-Aragón;Mujer;<18.000 ? /año;No activos;65 y más años;21650;745,16;763,38;14772;508,45;520,88
2012;02-Aragón;Mujer;<18.000 ? /año;Pensionistas;15-34 años;686;490,76;505,94;424;303,43;312,82
2012;02-Aragón;Mujer;<18.000 ? /año;Pensionistas;35-64 años;15984;1028,13;1050,12;9746;626,86;640,27
2012;02-Aragón;Mujer;<18.000 ? /año;Pensionistas;65 y más años;74324;850,51;858,75;49413;565,44;570,92
2012;02-Aragón;Mujer;<18.000 ? /año;Otras situaciones;15-34 años;1971;414,32;459,77;1390;292,17;324,22
2012;02-Aragón;Mujer;<18.000 ? /año;Otras situaciones;35-64 años;6459;620,29;719,82;4085;392,35;455,30
2012;02-Aragón;Mujer;<18.000 ? /año;Otras situaciones;65 y más años;4511;826,94;952,42;2953;541,39;623,54
2012;02-Aragón;Mujer;Muy baja;Desempleados;15-34 años;1313;690,17;721,32;783;411,77;430,35
2012;02-Aragón;Mujer;Muy baja;Desempleados;35-64 años;5219;886,69;915,90;3076;522,53;539,74
2012;02-Aragón;Mujer;Muy baja;No activos;00-14 años;403;149,91;155,71;299;111,22;115,52
2012;02-Aragón;Mujer;Muy baja;No activos;15-34 años;345;269,77;293,41;256;199,78;217,29
2012;02-Aragón;Mujer;Muy baja;No activos;35-64 años;;;;;;
2012;02-Aragón;Mujer;Muy baja;No activos;65 y más años;;;;;;
2012;02-Aragón;Mujer;Muy baja;Pensionistas;15-34 años;;;;;;
2012;02-Aragón;Mujer;Muy baja;Pensionistas;35-64 años;1818;1313,93;1330,21;974;704,12;712,85
2012;02-Aragón;Mujer;Muy baja;Pensionistas;65 y más años;2694;842,96;856,32;1761;550,97;559,71
2012;02-Aragón;Mujer;Muy baja;Otras situaciones;15-34 años;;;;;;
2012;02-Aragón;Mujer;Muy baja;Otras situaciones;35-64 años;;;;;;
2012;02-Aragón;Mujer;Muy baja;Otras situaciones;65 y más años;;;;;;
2012;02-Aragón;Mujer;Sin Clasificar;Activos;35-64 años;;;;;;
2012;02-Aragón;Mujer;Sin Clasificar;No activos;15-34 años;;;;;;
2012;02-Aragón;Mujer;Sin Clasificar;No activos;35-64 años;;;;;;
2012;02-Aragón;Mujer;Sin Clasificar;No activos;65 y más años;;;;;;
2012;02-Aragón;Mujer;Sin Clasificar;Otras situaciones;15-34 años;;;;;;
2012;02-Aragón;Mujer;Sin Clasificar;Otras situaciones;35-64 años;;;;;;
2012;02-Aragón;Mujer;Sin Clasificar;Otras situaciones;65 y más años;;;;;;
2012;04-Baleares;Hombre;?100.000 ? /año;Activos;15-34 años;;;;;;
2012;04-Baleares;Hombre;?100.000 ? /año;Activos;35-64 años;529;223,81;380,19;437;184,72;313,78
2012;04-Baleares;Hombre;?100.000 ? /año;Activos;65 y más años;;;;;;
2012;04-Baleares;Hombre;?100.000 ? /año;Desempleados;35-64 años;;;;;;
2012;04-Baleares;Hombre;?100.000 ? /año;No activos;00-14 años;;;;;;
2012;04-Baleares;Hombre;?100.000 ? /año;No activos;15-34 años;;;;;;
2012;04-Baleares;Hombre;?100.000 ? /año;No activos;35-64 años;;;;;;
2012;04-Baleares;Hombre;?100.000 ? /año;No activos;65 y más años;;;;;;
2012;04-Baleares;Hombre;?100.000 ? /año;Pensionistas;35-64 años;;;;;;
2012;04-Baleares;Hombre;?100.000 ? /año;Pensionistas;65 y más años;;;;;;
2012;04-Baleares;Hombre;?100.000 ? /año;Otras situaciones;35-64 años;;;;;;
2012;04-Baleares;Hombre;18.000-99.999 ? /año;Activos;15-34 años;2930;317,04;393,17;2277;246,42;305,59
2012;04-Baleares;Hombre;18.000-99.999 ? /año;Activos;35-64 años;25409;439,38;527,18;18174;314,28;377,08
2012;04-Baleares;Hombre;18.000-99.999 ? /año;Activos;65 y más años;;;;;;
2012;04-Baleares;Hombre;18.000-99.999 ? /año;Desempleados;15-34 años;394;513,21;613,25;286;372,24;444,81
2012;04-Baleares;Hombre;18.000-99.999 ? /año;Desempleados;35-64 años;3046;582,25;639,87;2137;408,47;448,89
2012;04-Baleares;Hombre;18.000-99.999 ? /año;No activos;00-14 años;4041;160,59;193,91;3248;129,07;155,84
2012;04-Baleares;Hombre;18.000-99.999 ? /año;No activos;15-34 años;2569;232,45;318,41;1885;170,55;233,63
2012;04-Baleares;Hombre;18.000-99.999 ? /año;No activos;35-64 años;373;177,03;391,60;256;121,80;269,42
2012;04-Baleares;Hombre;18.000-99.999 ? /año;No activos;65 y más años;;;;;;
2012;04-Baleares;Hombre;18.000-99.999 ? /año;Pensionistas;15-34 años;;;;;;
2012;04-Baleares;Hombre;18.000-99.999 ? /año;Pensionistas;35-64 años;3477;755,12;793,60;2117;459,62;483,04
2012;04-Baleares;Hombre;18.000-99.999 ? /año;Pensionistas;65 y más años;8572;529,64;557,52;6114;377,74;397,63
2012;04-Baleares;Hombre;18.000-99.999 ? /año;Otras situaciones;15-34 años;;;;;;
2012;04-Baleares;Hombre;18.000-99.999 ? /año;Otras situaciones;35-64 años;501;370,59;467,67;354;262,22;330,92
2012;04-Baleares;Hombre;18.000-99.999 ? /año;Otras situaciones;65 y más años;;;;;;
2012;04-Baleares;Hombre;<18.000 ? /año;Activos;15-34 años;22924;490,28;562,09;16536;353,66;405,46
2012;04-Baleares;Hombre;<18.000 ? /año;Activos;35-64 años;45499;562,81;638,19;32098;397,05;450,22
2012;04-Baleares;Hombre;<18.000 ? /año;Activos;65 y más años;486;326,49;481,65;370;248,49;366,59
2012;04-Baleares;Hombre;<18.000 ? /año;Desempleados;15-34 años;10597;655,86;730,79;7101;439,48;489,69
2012;04-Baleares;Hombre;<18.000 ? /año;Desempleados;35-64 años;25515;786,25;855,91;16327;503,14;547,72
2012;04-Baleares;Hombre;<18.000 ? /año;No activos;00-14 años;12887;231,16;254,71;9134;163,84;180,53
2012;04-Baleares;Hombre;<18.000 ? /año;No activos;15-34 años;8663;375,36;444,03;5830;252,59;298,80
2012;04-Baleares;Hombre;<18.000 ? /año;No activos;35-64 años;2190;616,12;860,94;1238;348,46;486,92
2012;04-Baleares;Hombre;<18.000 ? /año;No activos;65 y más años;;;;;;
2012;04-Baleares;Hombre;<18.000 ? /año;Pensionistas;15-34 años;1469;848,29;894,12;819;473,01;498,56
2012;04-Baleares;Hombre;<18.000 ? /año;Pensionistas;35-64 años;15745;1184,83;1210,22;8445;635,52;649,14
2012;04-Baleares;Hombre;<18.000 ? /año;Pensionistas;65 y más años;29469;639,70;653,76;19910;432,19;441,69
2012;04-Baleares;Hombre;<18.000 ? /año;Otras situaciones;15-34 años;6456;667,27;836,17;3952;408,50;511,90
2012;04-Baleares;Hombre;<18.000 ? /año;Otras situaciones;35-64 años;8465;617,13;843,80;5286;385,38;526,94
2012;04-Baleares;Hombre;<18.000 ? /año;Otras situaciones;65 y más años;648;146,05;452,61;453;101,96;315,99
2012;04-Baleares;Hombre;Muy baja;Desempleados;15-34 años;2019;970,10;1051,32;1188;570,89;618,68
2012;04-Baleares;Hombre;Muy baja;Desempleados;35-64 años;5699;1168,25;1241,01;2936;601,78;639,26
2012;04-Baleares;Hombre;Muy baja;No activos;00-14 años;742;285,49;313,56;528;203,28;223,27
2012;04-Baleares;Hombre;Muy baja;No activos;15-34 años;546;482,09;547,18;398;351,93;399,45
2012;04-Baleares;Hombre;Muy baja;No activos;35-64 años;;;;;;
2012;04-Baleares;Hombre;Muy baja;No activos;65 y más años;;;;;;
2012;04-Baleares;Hombre;Muy baja;Pensionistas;15-34 años;779;2077,05;2118,06;289;770,28;785,49
2012;04-Baleares;Hombre;Muy baja;Pensionistas;35-64 años;2478;1977,60;2052,37;993;792,28;822,24
2012;04-Baleares;Hombre;Muy baja;Pensionistas;65 y más años;1001;940,93;1002,75;598;561,90;598,82
2012;04-Baleares;Hombre;Muy baja;Otras situaciones;15-34 años;;;;;;
2012;04-Baleares;Hombre;Muy baja;Otras situaciones;65 y más años;;;;;;
2012;04-Baleares;Hombre;Sin Clasificar;Activos;15-34 años;;;;;;
2012;04-Baleares;Hombre;Sin Clasificar;Activos;35-64 años;;;;;;
2012;04-Baleares;Hombre;Sin Clasificar;Desempleados;15-34 años;;;;;;
2012;04-Baleares;Hombre;Sin Clasificar;Desempleados;35-64 años;;;;;;
2012;04-Baleares;Hombre;Sin Clasificar;No activos;15-34 años;;;;;;
2012;04-Baleares;Hombre;Sin Clasificar;No activos;65 y más años;;;;;;
2012;04-Baleares;Hombre;Sin Clasificar;Otras situaciones;00-14 años;;;;;;
2012;04-Baleares;Hombre;Sin Clasificar;Otras situaciones;15-34 años;;;;;;
2012;04-Baleares;Hombre;Sin Clasificar;Otras situaciones;35-64 años;508;240,12;392,94;435;205,60;336,46
2012;04-Baleares;Hombre;Sin Clasificar;Otras situaciones;65 y más años;;;;;;
2012;04-Baleares;Mujer;?100.000 ? /año;Activos;15-34 años;;;;;;
2012;04-Baleares;Mujer;?100.000 ? /año;Activos;35-64 años;;;;;;
2012;04-Baleares;Mujer;?100.000 ? /año;Activos;65 y más años;;;;;;
2012;04-Baleares;Mujer;?100.000 ? /año;Desempleados;35-64 años;;;;;;
2012;04-Baleares;Mujer;?100.000 ? /año;No activos;00-14 años;;;;;;
2012;04-Baleares;Mujer;?100.000 ? /año;No activos;15-34 años;;;;;;
2012;04-Baleares;Mujer;?100.000 ? /año;No activos;35-64 años;;;;;;
2012;04-Baleares;Mujer;?100.000 ? /año;No activos;65 y más años;;;;;;
2012;04-Baleares;Mujer;?100.000 ? /año;Pensionistas;35-64 años;;;;;;
2012;04-Baleares;Mujer;?100.000 ? /año;Pensionistas;65 y más años;;;;;;
2012;04-Baleares;Mujer;18.000-99.999 ? /año;Activos;15-34 años;3922;419,74;482,63;2809;300,57;345,61
2012;04-Baleares;Mujer;18.000-99.999 ? /año;Activos;35-64 años;21423;560,06;647,40;14497;378,98;438,08
2012;04-Baleares;Mujer;18.000-99.999 ? /año;Activos;65 y más años;;;;;;
2012;04-Baleares;Mujer;18.000-99.999 ? /año;Desempleados;15-34 años;590;592,41;652,24;393;393,91;433,69
2012;04-Baleares;Mujer;18.000-99.999 ? /año;Desempleados;35-64 años;2409;685,32;745,79;1663;473,03;514,76
2012;04-Baleares;Mujer;18.000-99.999 ? /año;No activos;00-14 años;2283;96,18;120,09;1895;79,83;99,67
2012;04-Baleares;Mujer;18.000-99.999 ? /año;No activos;15-34 años;2746;258,65;339,22;1994;187,76;246,25
2012;04-Baleares;Mujer;18.000-99.999 ? /año;No activos;35-64 años;6098;559,77;684,94;4018;368,86;451,34
2012;04-Baleares;Mujer;18.000-99.999 ? /año;No activos;65 y más años;3180;679,33;732,88;2157;460,84;497,17
2012;04-Baleares;Mujer;18.000-99.999 ? /año;Pensionistas;15-34 años;;;;;;
2012;04-Baleares;Mujer;18.000-99.999 ? /año;Pensionistas;35-64 años;3627;930,93;1011,06;2043;524,41;569,54
2012;04-Baleares;Mujer;18.000-99.999 ? /año;Pensionistas;65 y más años;5801;639,95;676,57;4192;462,43;488,90
2012;04-Baleares;Mujer;18.000-99.999 ? /año;Otras situaciones;15-34 años;;;;;;
